Judul,Penulis,Pembimbing 1,Pembimbing 2,Abstrak,Prodi
Tinjauan Hukum Islam Terhadap Layanan E-channels Pada Produk Tabungan Emas (Studi Kasus Pegadaian Syariah Cabang Bangkalan), HOLILAH," Ach. Mus'if, S.H.I., M.A",,"ABSTRAK 
Skripsi ini berjudul: Tinjauan Hukum Islam Terhadap Layanan E-channels Pada Produk Tabungan Emas (Studi Kasus Pegadaian Syariah Cabang Bangkalan). Skripsi ini yang melatarbelakangi, yaitu cara menabung emas dengan menggunakan layanan E-channels yang ketentuannya diwajibkan mempunyai buku rekening Bank Konvensional BRI atau BNI. Adapun tujuan penelitian ini yaitu untuk mengetahui bagaimana peraktek layanan E-channels pada produk tabungan emas yang dilaksanakan di Pegadaian Syariah cabang Bangkalan. Dan bagaimana tinjauan Hukum Islam terhadap layanan E-channels pada produk  tabungan emas yang diterapkan di Pegadaian Syariah Cabang Bangkalan.  
Metode penelitian ini penulis menggunakan metode kualitatif dengan jenis penelitian lapangan (field reserch), yang mana bersifat deskriptif analisis denganmenggambarkan kejadian yang terjadi dilapangan kemudian menganalisanya berdasarkan yuridis. Pendekatan yang digunakan adalah yuridis normatif, karena penulis menganalisa berdasarkan hukum Islamkemudian disesuaikan dengan yang terjadi dilapangan khususna pada layanan E-channels. Dalam teknik pengumpulan data menggunakan Observasi, Wawancara, dan Dokumentasi serta teknik analisis datanya menggunakan deskriptif kualitatif dengan pola berfikir secara induktif.  
Hasil penelitian tinjauan hukum Islam terhadap layanan E-channels ini pada produk tabungan emas yang di peraktekkan di Pegadaian Syariah cabang Bangkalan dalam ketentuannya tidak sesuai dengan hukum Islam yang mana termasuk pada  Sadd Adh-dhari’>ah karena mewajibkn melakukan sesuatu yang mendekatkan keharaman, karena ada bunga yang yang terus mengalir dalam hal ini tidak diperbolehkan dalam hukum Islam atas dasar dalam Al-Qur’an Surah Al-Baqarah Ayat 178-179, As-Sunnah, Kaidah Fiqih serta Fatwa MUI Nomor 1 Tahun 2000. Sedangkan jenis layanan E-channels pada produk tabungan emas yang mengambil biaya administrasi dalam hukum Islam termasuk akad Ijara> h dimana mengambil upah dalam Islam dianjurkan sebagaimana yang dijelaskan dalam Al-qur’an, Hadits, untuk kebolehan akad Ija>rah. 
 
Kata kunci: Layanan E-channels, Tabungan Emas, Sadd Adh-dhari’>ah dan Ija>rah. 
",17
Tinjauan Hukum Islam Terhadap Investasi Emas di PT. Kontak Perkasa Futures Surabaya, Helda Anggraini," Achmad Badarus Syamsi, S.H.I., M.H",-,"Skripsi dengan judul “Tinjauan Hukum Islam Terhadap Investasi Emas di PT Kontak Perkasa Futures Surabaya ini dilatar belakangi oleh adanya suatu proses seleksi yang dimana inestasi yang berasal dari emiten mengalami penyeleksian bahwa investasi emas pada produk PT Kontak Perkasa Futures di Surabaya ini sesuai syariah atau tidak. Berdasarkan ajaran agama Islam , proses seleksi tersebut melalui tahapan penyeleksian sesuai 2 (dua) kriteria yang tercantum didalamnya. Kriteria seleksi investasi tersebut karena adanya batasan terkait penambahan biaya setelah penyetoran uang di awal yang termasuk dalam jual beli yang mengandung unsur ribawi dan pendapatan marketing yang non halal darinasabah. Dimana nasabah ini belum bisa terlepas secara bebas sepenuhnya karena nasabah teresebut belum sukses dalam penjualan emas yang telah di belinya dengan lot dan jangka waktu yang di tentukan oleh nasabah tersebut. Sehingga secara otomatis jual beli investasi emas di PT Kontak Perkasa tersebut mengandung unsur ribawi.
 Penelitian ini merupakan penelitian lapangan (field research) yang deskritif analitis yang menggunakan pendekatan yuridis-empiris. Sumber data yang digunakan dalam penelitian ini adalah data primer yang diperoleh ketika peneliti melakukan penelitian di PT Kontak Perkasa Futures yang terletak di Surabaya, dan data sekunder yaitu berupa literatur yang berkaitan dengan penelitian ini. Teknik pengumpulan data dalam penelitian ini berupa observasi, wawancara dan dokumentasi. Teknik analisa data kualitatif ini adalah bersifat induktif yaitu analisis berdasarkan data yang diperoleh, selanjutnya dikembangkan menjadi hipotesis dan menganalisis data dengan keadaan yang masih relevan yang terjadi di masyarakat.  
 Berdasarkan hasil penelitian,  pembahasan terkait pelaksanaan investasi jual beli emas dengan sistem online yang di pantau secara langsung oleh Badan Pengawas Perdagangan Berjangka Komoditi (BAPPEBTI) ini terdapat pembahasan yang cukup luas, baik dilihat dari segi sumber hukum maupun mekanisme perdagangan itu sendiri. Namun, jika dilihat dari sumber hukum yang tercantum didalamnya ini sudah adanya keselarasan untuk mengatur tentang investasi itu sendiri yaitu berdasarkan Fatwa DSN-MUI dan Peraturan Otoritas Jasa Keuangan (OJK) yang  mendorong perkembangan yang berbasis syariah secara luas dan mengutamakan kemaslahatan. 
Kata Kunci: Jual Beli, Fatwa DSN-MUI, dan Otoritas Jasa Keuangan (OJK)",17
PRAKTEK JUAL BELI SAPI DENGAN SISTEM TIMBANGAN PERSPEKTIF FIQH MUAMALAH (Studi Kasus di Desa Wonokromo Kecamatan Tikung Kabupaten Lamongan), AHMAD SYAYID SYARIFUDDIN," Mohammad Hipni, S.HI.,M.HI",,"Skripsi yang berjudul “Praktek Jual-Beli Sapi dengan Sistem Timbangan Perspektif Fiqh Muamalah“ (Studi Kasus di Desa Wonokromo, Kecamatan Tikung, Kabupaten Lamongan). Berlatar belakang kasus yang terjadi pada masyarakat di Desa Wonokromo yang melakukan transaksi jual beli sapi dengan sistem timbangan yang disertai adanya potongan jeroan dalam keadaan sapi masih hidup dengan menggunakan akad jual beli. 
Penelitian ini bertujuan untuk mengetahui bagaimana praktek jual beli sapi dengan sistem timbangan di Desa Wonokromo, Kecamatan Tikung, Kabupaten Lamongan serta mengetahui bagaimana tinjauan fiqh muamalah terhadapnya. Pada penelitian ini, peneliti menggunakan metode penelitian kualitatif dengan sifat penelitian deskriptif analitis dengan pendekatan yuridis empiris. Teknik pengumpulan data dalam penelitian ini menggunakan observasi, wawancara, dan dokumentasi kemudian data dianalisis menggunakan teori, setelah itu baru diakhiri dengan kesimpulan.
Hasil penelitian dalam penelitian ini adalah praktek jual beli sapi dengan sistem timbangan yang dilakukan oleh masyarakat belum sepenuhnya sesuai dengan syara’ dan merupakan jual beli yang fasid karena belum terpenuhinya syarat sah objek jual-beli yaitu masih terdapatnya unsur Gharar, Juga termasuk dalam jual beli yang dilarang karena ma’qud alaih (objek transaksi). Meskipun kedua belah pihak sama-sama rela dengan ditunjukkan penyerahan objek jual beli yaitu sapi yang diperjualbelikan, penjual menerima dengan keadaan terpaksa dan dirugikan dengan adanya potongan jeroan tersebut.

Kata kunci: Praktek, Jual beli, Gharar.",17
TINJAUAN HUKUM ISLAM TERHADAP PRAKTEK PEMBAYARAN SEPARUH ONGKOS REKREASI BAGI MURID YANG TIDAK IKUT (Studi Kasus di SDN Basanah Kecamatan Tanah Merah Kabupaten Bangkalan), Hamzah Fanshuri," Mohammad Hipni, S.HI., M.HI",,"ABSTRAK Dalam penelitian skripsi ini berjudul “Tinjauan Hukum Islam Terhadap Praktek Pembayaran Separuh Ongkos Rekreasi Bagi Murid Yang Tidak Ikut” (studi kasus SDN Basanah Kecamatan Tanah Merah Kabupaten Bangkalan). Dilatar belakangi dalam kasus ini pelaksanaan rekreasi tersebut sudah lama berjalan di SDN Basanah Kecamatan Tanah Merah Kabupaten Bangkalan, dimana setiap murid kelas 6 diwajibkan untuk mengikuti rekreasi tersebut. Sedangkan apabila ada salah satu murid yang tidak ikut maka murid tersebut tetap harus membayar ongkos rekreasi tetapi membayarnya separuh dari ongkos rekreasi yang telah ditetapkan, kemudian bagaimana tinjauan hukum islam memandang pembayaran separuh ongkos rekreasi tersebut. Untuk mengetahui praktek pembayaran separuh ongkos rekreasi bagi murid yang tidak ikut di SDN Basanah Kecamatan Tanah Merah maka penulis menggunakan metode penelitian kualitatif dan jenis penelitian lapangan dengan menggunakan pendekatan yuridis sosiologis, bertujuan untuk memahami praktek pembayaran separuh ongkos rekreasi bagi murid yang tidak ikut di SDN Basanah. Berdasarkan hasil penelitian, diperoleh kesimpulan bahwa praktek pembayaran separuh ongkos rekreasi bagi murid yang tidak ikut yaitu pertama: pihak sekolah meminta pembayaran separuh ongkos rekreasi bagi murid yang tidak ikut tersebut untuk ganti rugi atas sewa travel yang telah di tanggung pihak sekolah, kedua: Islam membolehkan meminta ganti rugi atas pihak yang mengingkari kesepakatan yang telah ditetapkan diawal. Kata kunci: Hukum Islam, pembayaran separuh ongkos rekreasi. 

",17
Analisis Hukum Islam Terhadap Proses Pembuktian Beracara di KPPU ( Studi Putusan Nomor : 03/KPPU-L/2016 ), Aufal Marom," Achmad Badarus Syamsi, S.HI., M.H.",,"Analisis Hukum Islam Terhadap Proses Pembuktian Beracara di KPPU ( Studi Putusan Nomor : 03/KPPU-L/2016 )

 
Pada tanggal 25 Oktober 2016 KPPU mengeluarkan putusan KPPU perkara nomor: 03/KPPU-L/2016 tentang dugaan pelanggaran pasal 22 Undang-Undang Nomor 5 Tahun 1999 yang dilakukan terlapor terkait tender / lelang Jack-up Driling Rig Service for BD, untuk jasa pengeboran dan penyelesaian pertambngan Minyak / Gas Bumi. Pasal 22 Undang-undang Nomor 5 Tahun 1999.. KPPU (Komisi Pengawas Persaingan Usaha) adalah lembaga independen yang mengawasi pelaksanaan UU No. 5 Tahun 1999. Dalam putusan perkara No. 14 tersebut KPPU menghukum Husky-CNOOC Madura Limited (Terlapor I ) dengan denda sebesar 12,8 M dan  PT. COSL INDO ( Terlapor II ) dengan denda sebesar Rp. 11,6 M menyatakan Husky – CNOOC Madura Limited dan PT COSL INDO secara sah melanggar pasal 22. 

Penelitian ini merupakan jenis penelitian library research (kepustakaan) dengan pendekatan yuridis normatif yang didasarkan pada suatu ketentuan hukum dan fenomena atau kejadian tertentu yang di dapat dari dokumentasi/catatn persitiwa yang sudah berlalu untuk selanjutnya dianalisis secara kualitatif dan di analisis secara deduktif.

Hasil penelitian ini adalah : 1) persekongkolan adalah praktek yang bertentangan dengan hukum islam, karena Islam secara tegas praktek bisnis yang dilakukan dengan cara tipu daya dan curang, kerja sama secara diam – diam untuk maksud tidak terpuji. Dalam pandangan Islam persekongkolan tidak dapat dibenarkan karena tindakan tersebut merupakan bentuk dari saling tolong – menolong dalam dosa dan pelanggaran tidak dapat dibenarkan. 2) Dalam hukum Islam pertimbangan hakim dalam memutus perkara dengan beberapa alat bukti antara lain Iqr?r (pengakuan) , Shah?dah (saksi), Yam?n (sumpah) dan Makt?bah (Bukti-bukti tertulis). Sehingga pertimbangan hakim dalam memutus perkara menurut hukum Islam sudah sesuai dengan perkembangan dan sebab terjadi tindak kejahatan di masyarakat. Berdasarkan fakta dan alat bukti  dalam putusan nomor 03/KPPU-L/2016 tentang Dugaan Pelanggaran Pasal 22 Undang-undang Nomor 5 Tahun 1999 yang menyatakan bahwa Husky – CNOOC Madura Limited dan PT COSL INDO secara sah terbukti melanggar Pasal 22 telah sesuai dengan hukum Jslam. 

Kata Kunci : Hukum Islam, Putusan KPPU Nomor 03/KPPU-L/2016, Persekongkolan, Pembuktian dalam Hukum Islam, Undang Undang Nomor 5 Tahun 1999.
",17
TINJAUAN HUKUM ISLAM TERHADAP PRAKTEK TAWAR MENAWAR JUAL BELI HANDPONE BEKAS SISTEM CASH ON DELIVERY (Studi Kasus di Group Media Sosial Facebook Bangkalan), Muhlisin," Ach. Mus'íf, S.HI., MA",,"ABSTRAK Skripsi ini yang berjudul “Tinjauan Hukum Islam Terhadap Praktek Tawar Menawar Jual Beli Handphone Bekas Sistem Cash On Delivery (Studi Kasus Group Jual Beli Facebook Bangkalan)” dilatar belakangi dengan praktek tawar menawar yang dilakukan oleh beberapa pembeli terhadap satu barang ketika melakukan jual beli handphone bekas sistem Cash On Delivery di group facebook Bangkalan, berdasarkan kasus yang terjadi bagaimana praktek tawar menawar yang dilakukan waktu melakukan jual beli dalam group, kemudian bagaimana tinjauan hukum Islam memandang tawar menawar tersebut berlandasan tawar menawar yang telah diajarkan Rasulullah dalam haditsnya. Metode penelitian yang digunakan dalam penelitian ini adalah metode penelitian lapangan (field research) yang bersifat kualitatif, yang bersumber dari data primer yang diperoleh pada saat melakukan penelitian dalam group-group jual beli facebook Bangkalan dan didukung dengan data sekunder yang dapat diperkuat dengan literatur sebagai pendukung. Penelitian ini bersifat deskriptif analisis, dengan menggunakan teknik pengumpulan data melalui wawancara, observasi, dan dokumentasi. Adapun pendekatan yang digunakan adalah yuridis empiris yang kemudian dianalisis dengan menggunakan pola fikir induktif. Berdasarkan hasil penelitian di lapangan terkait dengan tinjauan hukum Islam terhadap praktek tawar menawar jual beli hadnphone bekas sistem cash on delivery studi kasus group jual beli facebook Bangkalan yaitu pertama : terjadi praktek tawar menawar di atas tawaran orang lain, kedua : praktek tawar menawarnya tidak sesusai dengan hadits Rasulullah dan kesepakatan ulama’ yang melarang menawar barang di atas tawaran orang lain. Kata kunci: Hukum Islam, Tawar Menawar, Facebook.

",17
TINJAUAN HUKUM ISLAM TERHADAP PRAKTIK PINJAMAN MODAL BERSYARAT DENGAN SISTEM KARDAN, NURAIDA MERIANA AHMAD," MOHAMMAD HIPNI, S.H.I., M.H.I",,"
Skripsi yang berjudul “Tinjauan Hukum Islam Terhadap Praktik Pinjaman Modal Bersyarat Dengan Sistem Kardan di Desa Prenduan Kecamatan Pragaan Kabupaten Sumenep” ini bertujuan untuk mengetahui secara langsung bagaimana praktik yang terjadi di lapangan mengenai pinjaman modal bersyarat dengan sistem kardan serta bagaimana pandangan hukum Islam dalam menanggapi hal yang semacam itu.  
Metode penelitian yang digunakan adalah metode penelitian kualitatif dengan jenis penelitian lapangan (field research) yang bersumber dari data primer yang diperoleh langsung dari para pihak yang terlibat dalam Praktik Pinjaman Modal Bersyarat Dengan Sistem Kardan di Desa Prenduan Kecamatan Pragaan Kabupaten Sumenep yaitu antara tengkulak (pemilik modal) dan juragan (pemilik perahu). Serta didukung dengan data sekunder yang dapat memperkuat penelitian berupa buku-buku fiqh muamalah, Al-qur’an, hadist, dan referensi lainnya. Dalam pengumpulan datanya, penelitian ini menggunakan metode observasi, wawancara, dan dokumentasi. Disusul dengan menganalisa data dengan cara deskriptif yaitu mendeskripsikan suatu permasalahan yang terjadi di lapangan berdasarkan fakta-fakta yang tampak.
Hasil penelitian ini menyimpulkan bahwa Praktik Pinjaman Modal Bersyarat Dengan Sistem Kardan merupakan sistem kerja ekonomi antara pemilik modal (tengkulak) dan pemilik perahu (juragan) dengan cara hutang-piutang yang bersyarat sehingga berakibat pada keterikatan dalam akad. Sedangkan jika ditinjau dari hukum Islam praktik ini tidaklah sesuai, karena akad qardh yang digantungkan dengan syarat akan menjadi tidak sah (rusak) di karenakan salah satu pihak yakni tengkulak mengambil atau mendapatkan keuntungan dari pemberian pinjamannya. Sedangkan pihak lain yakni juragan mendapatkan kerugian pada setiap penyetoran ikan kepada tengkulak yaitu dengan pemotongan harga di bawah standard pasar.
Kata kunci : Pinjaman Bersyarat, Akad, dan Qardh.",17
"ANALISIS PROGRAM KELUARGA MU’AWANAH PERSPEKTIF FATWA DSN-MUI NO. 52/ DSN-MUI/ III/ 2006 (Studi Kasus Di BMT UGT Sidogiri Capem Kokop, Jl. Raya H. Abd. Mukti Ds. Dupok Kec. Kokop Kab. Bangkalan)", Mat Jadi," Ach. Mus’if, S.HI., MA",,"ABSTRAK

 Penelitian ini berjudul ‘Analisis Program Keluarga Mu’awanah Perspektif Fatwa DSN-MUI NO. 52/ DSN-MUI/ III/ 2006’, dilatarbelakangi dengan adanya produk program Keluarga Mu’awanah di BMT Sidogiri yang bekerjasama dengan PT. Asyki. Bagi peserta yang ikut perogram diberikan kartu Mu’awanah yang berlaku satu tahun dan harus diperbaharui pada tahun berikutnya.
 Hal ini memunculkan pertanyaan mendasar tentang praktik akad pada produk tersebut. Sehingga hal ini perlu diteliti pelaksanaan Program Keluarga Mu’awanah di BMT UGT Sidogiri dan penulis akan menggunakan Fatwa MUI No.52/ DSN-MUI/ III/ 2006 sebagai persepektif dalam menganalisa. Penelitian ini bersifat kualitatif, melalui studi lapangan (field research), dengan pendekatan yuridis empiris. Penelitian dilakukan secara induktif, dengan melakukan analisa khusus kemudian ditarik pada kesimpulan umum. 
 Program Keluarga Mu’awanah merupakan produk PT. Asyki yang dipasarkan oleh BMT UGT Sidogiri. BMT UGT Sidogiri hanya wakil dari PT. Asyki.Prespektif fatwa DSN-MUI program Kelurga Mu’awanah termasuk non saving, dimana peserta program tersebut menyerahkan sejumlah dana tabarru’ dan membayar ujrah. Antara peserta dengan PT. Asyki menggunakan akad. Waka>lah bil-Ujrah begitu juga akad antara BMT dengan PT. Asyki. Oleh karena itu sebenarnya kedudukan muwakkil dan wakil bukan antara peserta dan BMT tapi antara peserta dengan PT. Asyki.

Kata kunci: Mu’awanah, Wakalah bil-Ujrah, BMT, PT. Asyki",17
TINJAUAN HUKUM ISLAM TERHADAP PRAKTEK HUTANG PIUTANG ( AMBE'EN) (Studi kasus pada masyarakat Nelayan di Desa Lobuk Kecamatan Bluto Kabupaten Sumenep), Saiful Anam," Mohammad Hipni, S.HI., M.HI",,"ABSTRAK Skripsi ini membahas Tinjauan tinjauan hukum Islam terhadap praktek hutang piutang (ambe’en) (Studi kasus pada masyarakat nelayan di Desa Lobuk Kecamatan Bluto Kabupaten Sumenep). Hutang piutang (al-qardh) adalah pinjaman atau hutang yang diberikan kepada seseorang kepada orang lain untuk dikembalikan lagi kepada orang yang telah meminjamkan harta tersebut, karena pinjaman tersebut merupakan potongan dari harta yang memberikan pinjaman, yang dapat ditagih atau diminta kembali atau dalam istilah lain meminjam tanpa mengharapkan imbalan. Berhutang uang dibayar dengan cara menyetor ikan yang dilakukan oleh nelayan dan pengepul  disebut dengan istilah ambe’en. Skripsi ini bertujuan untuk mengetahui bagaimana praktek hutang piutang (ambe’en) dan tinjauan hukum Islam terhadap praktek hutang piutang (ambe’en) pada kalangan masyarakat nelayan di Desa Lobuk Kecamatan Bluto Kabupaten Sumenep.Penelitian ini merupakan penelitian kualitatif, adapun jenis penelitian yang akan digunakan adalah field reseach yang bersifat deskriptif analisis. Sumber data primer yang digunakan ialah hasil wawancara dengan nelayan, pengepul ikan da tokoh masyarakat di Desa Lobuk Kecamatan Bluto Kabupaten Sumenep, sumber data sekunder dokumen resmi dan buku, sedangkan sumber data tersier seperti kitab-kitab hadits Hasil penelitian ini adalah: 1) Praktek hutang piutang (ambe’en) di Desa Lobuk Kec.Bluto Kab. Sumenep biasa dilakukan oleh masyarakat nelayan dengan pengepul ketika musim paceklik,  dengan perjanjian nelayan harus meyetor ikan hanya kepada pengepul ikan yang memberi hutang sampai hutangnya lunas. Ada dua tipe peminjaman yang biasa dilakukan, yaitu peminjaman uang tanpa bunga dengan pengurangan 20% harga ikan dari harga ikan  dipasar dan pemijaman dengan bunga, yaitu penambahan 20% dari jumlah hutang. 2) Ditinjau dari hukum Islam, praktek hutang piutang (ambe’en) di Desa Lobuk Kec.Bluto Kab. Sumenep antara nelayan dan pengepul ikan di Desa Lobuk Kec.Bluto Kab. Sumenep telah memenuhi syarat dan rukun hutang piutang , karena ada akad perjajian pada transaksi hutang piutang. Pengembalian hutang yang tidak sejenis (uang dibayar ikan) sebenarnya sah-sah saja selagi nominalnya sama. Praktek hutang piutang tersebut  termasuk perbuatan riba nasi’ah karena adanya tambahan bunga 20% dari jumlah hutang dan pemotongan harga ikan dari pasaran, karena sama halnya nelayan menyetor hutang lebih besar jumlahya dari hutang uang yang nelayan pinjam. Kata Kunci : Hukum Islam, Hutang Piutang, (ambe’en)



",17
Studi Komparatif Hukum Islam dan Hukum Ketenagakerjaan Terhadap Sistem Pengupahan Pengrajin Batik Tanjung Bumi (studi kasus di Desa Tlangoh Kecamatan Tanjung Bumi), Lailatun Nadziroh," Shofiyun Nahidloh, S.Ag., M.H.I",,"ABSTRAK
Skripsi yang berjudul “Studi Komparatif Hukum Islam dan Hukum Ketenagakerjaan Terhadap Sistem Pengupahan Pengrajin Batik Tanjung Bumi (Studi Kasus di Desa Tlangoh Kecamatan Tanjung Bumi Kabupaten Bangkalan) dilatarbelakangi oleh adanya sistem pengupahan terhadap pengrajin batik Tanjung Bumi di Desa Tlangoh yang dinilai kurang layak sebab perbandingan terbalik mengenai kesejahteraan hidup antara pengrajin batik dan pengelola kelompok pengrajin. Upah yang diterima oleh pengrajin batik berkisar nominal Rp.30.000,- sedangkan daya jual hasil kerja pengrajin batik bisa mencapai Rp.300.000,- sampai jutaan rupiah. Penelitian ini bertujuan untuk mengetahui sistem pengupahan pengrajin batik Tanjung Bumi di Desa Tlangoh dan untuk mengetahui analisis komparatif hukum Islam dan hukum ketenagakerjaan terhadap sistem pengupahan pengrajin batik tanjung bumi di Desa Tlangoh.

Metode penelitian yang digunakan dalam penelitian ini adalah metode penelitian lapangan (field research) yang bersifat kualitatif, yang bersumber dari data primer yang diperoleh pada saat melakukan penelitian di Desa Tlangoh Kecamatan Tanjung Bumi dan didukung dengan data sekunder yang dapat diperkuat dengan literatur sebagai pendukung. Penelitian ini bersifat deskriptif analisis, dengan menggunakan teknik pengumpulan data melalui wawancara, observasi, dan dokumentasi. Adapun pendekatan yang digunakan adalah normatif sosiologis  yang kemudian dianalisis dengan menggunakan pola berfikir induktif.

Berdasarkan hasil penelitian di lapangan terkait sistem pengupahan pengrajin batik Tanjung Bumi adalah diawali dengan kesepakatan kedua belah pihak dilihat dari hukum Islam perspektif muamalah (Ija>rah) dinilai telah memenuhi syarat dan rukun ija>rah. Akan tetapi, sistem pemotongan upah sepihak terhadap pengrajin batik menyebabkan fasakhnya akad dan tidak diperkenankan dalam Islam baik yang dijelaskan dalam Al-Qur’an, hadis dan pendapat ulama serta dianggap melanggar asas-asas perjanjian akad. Sedangkan dalam hukum ketenagakerjaan, baik sistem pengupahan ataupun sistem pemotongan upah sepihak tidak diperkenankan karena dinilai jauh dari taraf kelayakan dan kebijakan upah serta dianggap melanggar perjanjian yang sesuai dengan aturan perundang-undangan hukum ketenagakerjaan. 


Kata kunci: Hukum Islam, Hukum Ketenagakerjaan, sistem pengupahan, pemotongan upah. 
",17
